club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Barcelona B,2017-09-26,Giovanni Lonigro,Reserve,Segunda División B,Third Tier,False,0.0,nan
Barça U19,2015-06-30,Luis Enrique,Youth,La Liga,Youth,False,,nan
Barça U18,2015-02-08,Sergi González,Youth,La Liga,Youth,False,,nan
Barça U16,2011-07-28,Johan Cruyff,Youth,La Liga,Youth,False,,nan
Barça U19,2010-06-30,Gerard López,Youth,La Liga,Youth,False,,nan
Barça U18,2009-06-30,Pep Guardiola,Youth,La Liga,Youth,False,,nan
Barça U16,2008-06-30,Johan Cruyff,Youth,La Liga,Youth,False,,nan
Barça U16,2003-06-30,Carles Rexach,Youth,La Liga,Youth,False,,nan
Hyderabad FC,2023-05-31,Kerala Bala Chandran,Senior,Indian Super League,1,True,0.8,nan
Ratchaburi FC,2019-01-22,Kwankhun Prommas,Senior,Thai League 1,1,True,0.8,nan
NK Istra,2018-09-18,Ivan Pudar,Senior,HNL,1,True,0.8,nan
UD Las Palmas,2017-09-26,Gonzalo Arconada,Senior,La Liga,1,True,0.8,nan
Las Palmas Atl.,2017-06-30,Gonzalo Arconada,Senior,La Liga,1,False,0.0,nan
Sant Andreu,2016-10-26,Rubi,Senior,Tercera División,4,True,0.8,nan
RCD Espanyol B,2014-01-21,José Manuel Romero,Reserve,Tercera División,4,True,0.8,nan
Badalona,2012-06-20,Juan Carlos Oliva,Senior,Segunda División B,3,True,0.8,nan
AE Prat,2009-06-30,Juan Carlos Oliva,Senior,Tercera División,4,False,0.0,nan
CE Europa,2007-06-30,Jordi Clos,Senior,Tercera Divisió,4,False,,nan
AE Prat,2006-06-30,Joaquim Torras,Senior,Tercera División,4,False,,nan
Socuéllamos,2021-12-22,Juan Carlos Martínez,Senior,Tercera División,4,False,0.0,nan
UD Sanse,2020-03-09,Javier García,Senior,Tercera División,4,True,0.8,nan
Elche CF,2018-02-27,Gonzalo Arconada,Senior,La Liga,1,True,0.8,nan
Atl. Baleares ,2017-06-30,Javi Moreno,Senior,Tercera División,4,True,0.8,nan
Jumilla,2016-02-15,Juan Ignacio García-Oliver,Senior,Segunda División B,3,True,0.8,nan
Las Palmas Atl.,2015-03-09,Gonzalo Arconada,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2014-07-03,Gonzalo Arconada,Senior,La Liga,1,True,0.8,nan
Las Palmas U19,2014-05-25,Mariano García,Youth,Tercera División,4,False,0.0,nan
SC Jiuniu,2023-04-21,Wang Baoshan,Senior,China League Two,Third Tier,True,0.8,nan
Mumbai City,2021-10-08,Des Buckingham,Senior,Indian Super League,1,False,0.0,nan
FC Goa,2020-02-01,Fernando Varela,Senior,Indian Super League,First Tier,True,0.8,nan
Moghreb Tétouan,2017-05-31,Mouhcine Idriss,Senior,Botola,1,True,0.8,nan
UD Las Palmas,2014-05-26,Gonzalo Arconada,Senior,La Liga,1,True,0.8,nan
Atlético Ceuta,2012-06-17,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
San Roque Lepe,2011-06-30,Juan Carlos Tejada,Senior,Tercera División,4,True,0.8,nan
Terrassa FC,2009-06-30,Lluís Carrasco,Senior,Segunda División B,3,True,0.8,nan
Barça U18,2006-06-30,Carles Rexach,Youth,La Liga,Youth,False,,nan
Barça Youth,2005-06-30,Carles Rexach,Youth,La Liga Youth,Youth,False,,nan
Las Palmas Atl.,2022-01-13,Pablo Machín,Senior,La Liga,1,True,0.8,nan
Recr. Huelva,2013-06-30,Juan Carlos,Senior,Segunda División,2,True,0.8,nan
UD Las Palmas,2012-06-17,Gonzalo Arconada,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2008-12-03,Juan Luís García,Senior,La Liga,1,True,0.8,nan
Villa S.Brígida,2007-11-01,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
UD Las Palmas,2003-12-14,Juan Luís García,Senior,Segunda División,2,True,0.8,nan
Vecindario,2003-06-30,Juan Carlos García,Senior,Tercera División,4,True,0.8,nan
UD Lanzarote,2000-06-30,Juan Carlos Oliva,Senior,Tercera División,4,False,0.0,nan
Las Palmas B,1996-06-30,Juan Carlos Álvarez,Reserve,Tercera División,4,False,,nan
Vecindario,1995-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Vecindario,1991-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
UD Las Palmas,2009-06-17,Juan Luís García,Senior,La Liga,1,True,0.8,nan
Uni. Las Palmas,2008-06-30,Juan Luque,Senior,La Liga,1,True,0.8,nan
San Isidro,2006-06-30,Juan Carlos,Senior,Argentine Primera B,Second Tier,True,0.8,nan
Uni. Las Palmas,2005-06-30,Juan Luque,Senior,La Liga,1,True,0.8,nan
UD Gáldar,2002-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UD Las Palmas,1999-05-03,Carlos Santos,Senior,Segunda División,2,True,0.8,nan
UD Las Palmas,1997-06-30,Juan Luís García,Senior,Segunda División,2,True,0.8,nan
UD Las Palmas,1995-06-30,Juan Luís García,Senior,La Liga,1,False,0.0,nan
Maspalomas,1993-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Telde,1990-11-26,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Telde,1990-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Las Palmas B,1988-06-30,Juan Carlos Álvarez,Reserve,Tercera División,4,False,,nan
Sporting B,2011-06-23,Jesualdo Ferreira,Senior,Primeira Liga,1,True,0.8,nan
UD Las Palmas,2009-05-25,Juan Luís García,Senior,La Liga,1,True,0.8,nan
Vecindario,2005-10-24,Juan Carlos García,Senior,Tercera División,4,True,0.8,nan
Pájara Playas,2004-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
CD Lugo,2003-06-30,Juan Carlos Amorós,Senior,Segunda División B,3,False,0.0,nan
UP Langreo,2001-06-30,Joaquín Caparrós,Senior,Segunda División B,3,False,0.0,nan
G. Segoviana,2000-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Sporting B,1999-06-30,João Alves,Senior,Primeira Liga,1,True,0.8,nan
UD Las Palmas,2009-06-14,Juan Luís García,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2007-10-28,Juan Luís García,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2008-06-30,Juan Luque,Senior,Segunda División,2,True,0.8,nan
UD Las Palmas,2006-03-20,Juan Luís García,Senior,La Liga,1,True,0.8,nan
Extremadura,2004-07-26,Joaquín Caparrós,Senior,Segunda División,2,True,0.8,nan
Extremadura,2001-12-13,Joaquín Caparrós,Senior,Segunda División B,3,True,0.8,nan
Hércules CF B,2024-06-30,Jesús García,Reserve,Tercera División,4,False,0.0,nan
Villanovense,2022-06-30,Juan Carlos,Senior,Tercera División,4,False,0.0,nan
Hércules CF,2018-06-30,Esteban Vigo,Senior,Segunda División,2,True,0.8,nan
CF Fuenlabrada,2016-10-24,José Luis Oltra,Senior,Segunda División B,3,True,0.8,nan
CD Toledo,2015-06-30,Juan Carlos Oliva,Senior,Segunda División B,3,True,0.8,nan
CF Fuenlabrada,2014-06-30,José Luis Oltra,Senior,Segunda División B,3,True,0.8,nan
Hércules U19,2013-06-30,Juan Carlos,Youth,Tercera División,4,False,0.0,nan
RSD Alcalá,2012-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UD Logroñés,2010-10-25,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
RSD Alcalá,2009-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UD Las Palmas,2006-03-19,Juan Luís García,Senior,La Liga,1,True,0.8,nan
RSD Alcalá,2005-06-30,Juan Carlos Pérez,Senior,Tercera División,4,False,,nan
Hércules CF,2003-12-31,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Hércules CF B,2003-06-30,Juan Carlos Álvarez,Reserve,Tercera División,4,False,0.0,nan
SD Huesca,2014-03-18,Juan Ignacio Martínez,Senior,Segunda División,2,True,0.8,nan
CD Tenerife,2011-06-08,Miguel Ángel Lotina,Senior,La Liga,1,True,0.8,nan
Castellón,2009-10-13,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
UD Salamanca,2009-06-30,Pepe Hernandez,Senior,Segunda División,2,True,0.8,nan
Ponferradina,2008-07-02,Joaquín González,Senior,Segunda División B,3,True,0.8,nan
FC Cartagena,2007-01-15,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
CD Tenerife,2006-04-10,Hector Nunez,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2004-11-28,Juan Luís García,Senior,Segunda División,2,True,0.8,nan
CD Tenerife,2004-01-04,Hector Nunez,Senior,La Liga,1,True,0.8,nan
UD Lanzarote,2002-06-30,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
Uni. Las Palmas,2000-12-03,Vicente Miera,Senior,La Liga,1,True,0.8,nan
Pájara Playas,1999-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Las Palmas Atl.,2022-04-17,Pablo Machín,Senior,La Liga,1,True,0.8,nan
Real Betis,2020-06-30,Rubí,Senior,La Liga,1,False,0.0,nan
Vecindario,2014-01-01,Joaquín González,Senior,Tercera División,4,True,0.8,nan
UB Conquense,2012-08-01,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UB Conquense,2012-01-16,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Uni. Las Palmas,2010-01-25,Manolo Villalba,Senior,La Liga,1,True,0.8,nan
Águilas,2008-12-01,Juan Carlos,Senior,Tercera División,4,False,0.0,nan
Uni. Las Palmas,2008-04-07,Juan Luque,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,2004-06-30,Juan Luís García,Senior,Segunda División,2,True,0.8,nan
UD Las Palmas,2003-04-11,Juan Luís García,Senior,La Liga,1,False,0.0,nan
Las Palmas B,2002-06-30,Juan Carlos Álvarez,Reserve,Tercera División,4,False,,nan
JS Kabylie,2021-10-26,Mohamed Hafez,Senior,Ligue 1,1,True,0.8,nan
Montpellier,2018-07-04,Laurent Batlles,Senior,Ligue 1,1,True,0.8,nan
Marseille B,2013-06-30,Albert Emon,Reserve,French Ligue 2,Second Tier,True,0.8,nan
FC Istres,2010-03-30,Jean-Luc Vasseur,Senior,Ligue 2,2,True,0.8,nan
FAR Rabat,2007-01-06,Moulay Anass,Senior,Botola,1,True,0.8,nan
Club Africain,2004-10-30,Madjid Adnane,Senior,Tunisian Ligue 1,1,False,0.0,nan
UD Las Palmas,2004-04-19,Juan Luís García,Senior,La Liga,1,False,0.0,nan
CS Sedan,2003-01-14,Jean-Luc Kot,Senior,Ligue 2,2,True,0.8,nan
CS Sedan,2001-09-17,Jean-Luc Kot,Senior,Ligue 2,Second Tier,True,0.8,nan
FC Sion,2001-06-30,Jean-Claude Richard,Senior,Swiss Super League,1,True,0.8,nan
Marseille B,1996-06-30,Jean-Luc Laurent,Reserve,French Fourth Division,4,False,,nan
Marseille,1995-09-15,Abel Braga,Senior,Ligue 1,1,True,0.8,nan
Marseille,1994-12-15,Abel Brault,Senior,Ligue 1,1,True,0.8,nan
Marseille B,1992-11-01,Jean-Luc Laurent,Reserve,French Fourth Division,4,True,0.8,nan
Uni. Las Palmas,2002-06-30,Pepe Mel,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,1999-06-30,Carlos Alocén,Senior,La Liga,1,True,0.8,nan
Telde,1994-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
U. San Martín,2012-12-31,Héctor Zelada,Senior,Argentine Primera B Nacional,2,False,0.0,nan
Gimnasia,2011-05-02,Carlos Ischia,Senior,Argentine Primera División,1,True,0.8,nan
River Plate,2010-11-08,Alfio Basile,Senior,Argentine Primera División,1,True,0.8,nan
Huracán,2009-11-24,Alfio Basile,Senior,Argentine Primera División,1,True,0.8,nan
Sundowns,2005-06-30,Jozef Venglos,Senior,Premier Soccer League,1,False,0.0,nan
Racing Club,2003-12-31,Reinaldo Merlo,Senior,Argentine Primera División,1,True,0.8,nan
Universitario,2002-12-31,Juan Carlos Oblitas,Senior,Peruvian Primera División,1,False,0.0,nan
CD Tenerife,2000-06-30,Hector Nunez,Senior,La Liga,1,True,0.8,nan
Atlante,1999-12-31,Joaquín Hernández,Senior,Liga MX,1,False,,nan
Racing Club,1998-12-31,Héctor Rial,Senior,Argentine Primera División,1,False,0.0,nan
UD Las Palmas,1997-01-26,Juan Luís García,Senior,La Liga,1,False,0.0,nan
Real Madrid,1996-01-20,Arango,Senior,La Liga,1,True,0.8,nan
Banfield,1989-06-30,Juan Carlos Lorenzo,Senior,Argentine Primera División,1,False,0.0,nan
Huracán,1987-06-30,Juan Carlos Lorenzo,Senior,Argentine Primera División,1,True,0.8,nan
Banfield,1986-06-30,Juan Carlos Lorenzo,Senior,Argentine Primera División,1,True,0.8,nan
Barcelona,1984-06-30,Teschmaker,Senior,La Liga,1,False,,nan
Villa S.Brígida,2009-06-30,Juan Carlos García,Senior,Tercera División,4,False,0.0,nan
Vecindario,2008-06-30,Juan Carlos García,Senior,Tercera División,4,False,0.0,nan
Vecindario,2006-10-22,Juan Carlos García,Senior,Tercera División,4,True,0.8,nan
Vecindario,2002-01-06,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Córdoba CF,1998-04-26,Miguel Ángel Brindisi,Senior,Segunda División,2,True,0.8,nan
UD Las Palmas,1996-10-13,Juan Luís García,Senior,La Liga,1,True,0.8,nan
Mensajero,1995-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Maspalomas,1994-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Maspalomas,1991-09-16,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UD Lanzarote,2006-10-09,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
Atlético Ceuta,2004-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Hércules CF,2002-03-18,Juan Carlos Álvarez,Senior,Segunda División,2,False,0.0,nan
Atlético Ceuta,2001-01-22,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Uni. Las Palmas,1999-06-30,Miguel Ángel Brindisi,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,1993-06-30,Juan Luís García,Senior,Segunda División,2,False,0.0,nan
UD Las Palmas,1989-02-27,Juan Carlos Álvarez,Senior,La Liga,1,True,0.8,nan
Telde,1988-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Maspalomas,1987-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UD Las Palmas,1992-06-30,Juan Luís García,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,1983-06-30,Juan Carlos Álvarez,Senior,La Liga,1,False,0.0,nan
UD Las Palmas,1982-01-31,Juan Carlos Álvarez,Senior,La Liga,1,False,0.0,nan
Las Palmas Af.,1980-10-20,Juan Carlos Álvarez,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,1991-11-11,Juan Luís García,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,1989-06-30,Juan Carlos Álvarez,Senior,La Liga,1,False,0.0,nan
UD Las Palmas,1988-01-04,Juan Carlos Álvarez,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,1986-01-13,Juan Carlos Álvarez,Senior,La Liga,1,True,0.8,nan
UD Las Palmas,1984-06-30,Juan Carlos Álvarez,Senior,La Liga,1,False,0.0,nan
FC Fehérvár,2018-05-30,László Kiss,Senior,Nemzeti Bajnokság I,1,True,0.8,nan
Újpest,1992-06-30,József Gulyás,Senior,NBI,1,False,0.0,nan
Szeged LC,1990-06-30,József Tóth,Senior,Hungarian First League,1,False,0.0,nan
Videoton SC,1988-06-30,Lajos Baróti,Senior,Hungarian First League,1,False,0.0,nan
UD Las Palmas,1987-03-02,Juan Carlos Álvarez,Senior,La Liga,1,True,0.8,nan
Videoton SC,1986-06-30,Lajos Baróti,Senior,Hungarian First League,1,False,0.0,nan
Debreceni MVSC,1983-06-30,József Mészáros,Senior,Hungarian First Division,1,True,0.8,nan
Vasas SC,1978-06-30,Ferenc Puskás,Senior,Nemzeti Bajnokság I,1,False,0.0,nan
Videoton SC,1977-06-30,Ferenc Csanádi,Senior,Hungarian First League,1,False,0.0,nan
Egri Dózsa,1972-07-15,József Mészáros,Senior,Hungarian First League,1,True,0.8,nan
MTK Budapest,1969-12-10,Lajos Baróti,Senior,Hungarian League,1,False,0.0,nan
MTK Budapest II,1967-12-31,Ferenc Sós,Reserve,Hungarian Second Division,2,False,0.0,nan
MTK Yth.,1966-12-31,Ferenc Puskás,Youth,Hungarian Youth League,Youth,False,0.0,nan
UD Las Palmas,1986-06-30,Juan Carlos Álvarez,Senior,La Liga,1,False,0.0,nan
Maspalomas,1983-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Las Palmas B,1981-11-30,Miguel Ángel,Reserve,Tercera División,4,False,,nan
Las Palmas U19,1981-03-23,Juan Carlos Álvarez,Youth,Spanish Youth League,Youth,False,0.0,nan
Diagoras,2006-03-12,Giorgos Foiros,Senior,Greek Beta Ethniki,3,True,0.8,nan
Mannswörth,2003-10-06,Karl-Heinz Fuchs,Senior,Austrian Bundesliga,1,True,0.8,nan
First Vienna FC,2000-12-31,Walter Schachner,Senior,Austrian Bundesliga,1,False,0.0,nan
St. Pölten,1998-06-30,Herbert Fechner,Senior,Austrian Second Division,2,True,0.8,nan
Diagoras,1997-09-09,Giorgos Foiros,Senior,Greek Alpha Ethniki,1,True,0.8,nan
Omonia Nikosia,1995-06-30,Dimitris Papadopoulos,Senior,Cypriot First Division,1,False,0.0,nan
LASK,1995-06-30,Herbert Prohaska,Senior,Austrian Bundesliga,1,False,0.0,nan
FC Tirol,1993-06-17,Erich Hof,Senior,Austrian Bundesliga,1,False,0.0,nan
Ethn. Piraeus,1991-10-28,Giannis Pathos,Senior,Greek Alpha Ethniki,1,True,0.8,nan
Apollon Athens,1991-05-06,Nikos Alefantou,Senior,Greek Super League,1,True,0.8,nan
Olymp. Volou,1990-06-30,Giannis Vasilopoulos,Senior,Greek Beta Ethniki,Second Tier,False,0.0,nan
Wiener SC,1986-08-28,Erich Hof,Senior,Austrian Bundesliga,1,False,0.0,nan
PAOK Salonika,1986-03-02,Stefanos Karras,Senior,Greek Super League,1,True,0.8,nan
AE Larisa,1984-06-30,Giannis Pathiakakis,Senior,Greek Alpha Ethniki,1,False,0.0,nan
UD Las Palmas,1983-03-07,Juan Carlos Álvarez,Senior,La Liga,1,True,0.8,nan
Rapid Vienna,1982-04-01,Gottfried Karger,Senior,Austrian Bundesliga,1,False,0.0,nan
SW Bregenz,1979-06-30,Hans-Peter Schmidt,Senior,2. Bundesliga,2,False,0.0,nan
FC Fribourg,1974-06-30,Jean-Michel Berthod,Senior,Swiss Challenge League,2,False,0.0,nan
SC Toulon Var,1980-06-30,Jean-Michel Larqué,Senior,French Division 2,Second Tier,False,0.0,nan
Sporting Gijón,1976-06-30,Miguel González,Senior,La Liga,1,False,0.0,nan
UD Las Palmas,1975-06-30,Juan Carlos Álvarez,Senior,La Liga,1,False,0.0,nan
RSC Anderlecht,1971-06-30,Pierre Sinibaldi,Senior,Belgian First Division,1,False,,nan
Monaco,1969-01-01,Lucien Troupel,Senior,French Division 1,1,True,0.8,nan
RSC Anderlecht,1966-06-30,Pierre Sinibaldi,Senior,Belgian First Division,1,False,,nan
Perpignan,1960-01-01,Jean-Louis Sauri,Senior,French Division 2,2,False,0.0,nan
Tenerife,1964-06-30,Miguel Málvar,Senior,Spanish Segunda División,2,False,,nan
UD Las Palmas,1962-06-30,Juan Hernández,Senior,La Liga,1,False,0.0,nan
UD Salamanca,1961-06-30,Juan Hernández,Senior,Spanish Segunda División,2,False,0.0,nan
Badajoz ,1957-10-28,Juan Hernández,Senior,Tercera División,4,True,0.8,nan
Real Gijón,1955-06-30,Mariano Moreno,Senior,La Liga,1,False,0.0,nan
Real Gijón,1950-06-30,Juan Armet,Senior,La Liga,1,False,0.0,nan
UD Las Palmas,1959-06-30,Juan Hernández,Senior,La Liga,1,False,,nan
UD Las Palmas,1953-12-28,Juan Hernández,Senior,Segunda División,2,False,0.0,nan
UD Las Palmas,1954-01-11,Juan Hernández,Senior,La Liga,1,False,0.0,nan
UD Las Palmas,1952-09-28,Juan Hernández,Senior,La Liga,1,False,0.0,nan
San Luis,2018-02-19,Paolo Cardozo,Senior,Liga MX,1,True,0.8,nan
Atl. Kolkata,2016-12-18,Sourav Ganguly,Senior,Indian Super League,1,True,0.8,nan
Kitchee,2015-05-31,Josep Ferrer,Senior,Hong Kong First Division,1,False,0.0,nan
Getafe CF B,2014-03-18,Miguel Ángel Alonso,Reserve,Tercera División,4,False,0.0,nan
Villarreal,2012-03-18,Juan Carlos Garrido,Senior,La Liga,1,True,0.8,nan
Villarreal CF B,2011-12-21,Miguel Ángel Láinez,Reserve,Tercera División,4,False,,nan
FC Villarreal C,2011-04-12,Juan Carlos,Reserve,Tercera División,4,False,0.0,nan
F. Benidorm CD,2020-06-30,Juan Carlos Moreno,Senior,Tercera División,4,False,0.0,nan
Eldense,2019-03-11,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
CD Buñol,2017-11-13,Juan Carlos García,Senior,Tercera División,5,True,0.8,nan
CD Buñol,2017-10-26,Juan Carlos García,Senior,Tercera División,5,True,0.8,nan
Jove Esp. U19,2017-06-30,Jorge García,Youth,Tercera División,4,False,0.0,nan
Hércules CF,2008-03-19,Esteban Vigo,Senior,Segunda División,2,True,0.8,nan
Valencia,2006-05-03, Rafael Benítez,Senior,La Liga,1,False,0.0,nan
Hércules CF,2004-12-07,Esteban Vigo,Senior,Segunda División,2,True,0.8,nan
Hércules CF,2005-05-18,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Valencia,2002-09-05,Héctor Núñez,Senior,La Liga,1,True,0.8,nan
Villarreal,1997-01-27,Félix Baleato,Senior,La Liga,1,True,0.8,nan
Villarreal,1995-10-29,Félix Rivera,Senior,La Liga,1,True,0.8,nan
Bilbao B,1991-06-30,José María García de Andoain,Reserve,Tercera División,4,False,0.0,nan
CD Dénia,2008-12-15,Juan Carlos Oliva,Senior,Tercera División,4,False,0.0,nan
Levante B,2007-01-29,Juan Carlos,Reserve,Tercera División,4,False,0.0,nan
AD Mar Menor,1998-04-13,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Racing Ferrol,1996-11-11,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Levante,1996-06-30,Juan Ramón Rocha,Senior,La Liga,1,True,0.8,nan
Villarreal,1995-02-26,Félix Rivera,Senior,La Liga,1,True,0.8,nan
UD Oliva,1992-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Alzira,1991-06-30,Juanjo Díaz,Senior,Segunda División B,3,False,0.0,nan
Villarreal,1993-03-15,Miguel Ángel Brindisi,Senior,La Liga,1,True,0.8,nan
Castellón,1982-06-30,Juan Carlos Álvarez,Senior,Segunda División,2,False,0.0,nan
Novelda CF,1998-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
CD Alcoyano,1996-02-19,Juanjo Díaz,Senior,Segunda División B,3,False,0.0,nan
Castellón,1994-06-30,Juan Ramón Rocha,Senior,Segunda División,2,False,0.0,nan
Cartagena FC,1992-12-21,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
CE Sabadell ,1991-10-07,Joaquim Riera,Senior,Segunda División,2,True,0.8,nan
Castellón,1991-04-22,Juanjo Díaz,Senior,Segunda División,2,True,0.8,nan
Villarreal,1988-06-30,Miguel Ángel Branco,Senior,La Liga,1,True,0.8,nan
CD Alcoyano,1984-12-17,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
CA Osasuna,2017-06-30,Joaquín Caparrós,Senior,La Liga,1,True,0.8,nan
CA Osasuna,2017-01-04,nan,nan,nan,n,,,"9 validation errors for Spells
club_name
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
team_level
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
manager
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
end_of_spell
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
start_of_spell
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
league
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
tier
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
sacked
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
probability_of_sacking_true
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing"
