club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
FC Mulhouse,2010-06-01,Jean-Pierre Papin,Senior,Ligue 2,2,True,0.8,
Tours FC,2007-04-30,Jean-Luc Kotanyi,Senior,French Ligue 2,Second Tier,True,0.8,
AS Beauvais,2012-12-28,Jean-Marc Furlan,Senior,French National,4,False,0.0,
AS Beauvais,2009-02-04,Jean-Marc Ettori,Senior,Ligue 2,2,True,0.8,
AS Beauvais,2008-06-30,Jean-Marc Ettori,Senior,Ligue 2,2,True,0.8,
AS Beauvais,2008-03-18,Jean-Marc Ettori,Senior,Ligue 2,Second Tier,True,0.8,
USM Senlis,2018-04-09,Jean-Luc Fournier,Senior,French National 3,5,True,0.8,
AFC Compiègne,2011-01-15,Jean-Luc Fournier,Senior,French National,5,True,0.8,
Beauvais U19,2004-06-30,Jean-Luc Fournier,Youth,French Youth League,Youth,False,0.0,
SM Caen U19,2002-06-30,Jean-Marc Ettori,Youth,French Youth League,Youth,False,0.0,
SM Caen B,2001-06-30,Joël Quinney,Senior,Ligue 2,Second Tier,True,0.8,
ASF Andrézieux-B,2008-06-30,Jean-Luc Fournier,Senior,French National 3,4,False,,
AS Beauvais,1999-06-30,Jean-Marc Ettori,Senior,Ligue 2,Second Tier,False,0.0,
Rouen,1994-01-01,Jean-Luc Kotanyi,Senior,Ligue 2,2,True,0.8,
NK Krsko,2019-03-17,Slobodan Kustudić,Senior,2. SNL,2,True,0.8,
Rudar Velenje,2012-08-05,Dragan Jović,Senior,PrvaLiga,1,True,0.8,
Publikum Celje,2010-09-17,Bojan Zaimović,Senior,Slovenian PrvaLiga,2,True,0.8,
Dunajska Streda,2008-08-17,Jozef Bicanic,Senior,Slovak Super Liga,1,True,0.8,
Drava Ptuj,2008-06-19,Miran Lugarji,Senior,Slovenian PrvaLiga,2,True,0.8,
FK Zemun,2008-01-07,Miodrag Ješić,Senior,Serbian SuperLiga,1,True,0.8,
FC Pasching,2006-10-24,Walter Kutschera,Senior,Austrian Bundesliga,2,True,0.8,
NK Maribor,2006-06-30,Marko Elsner,Senior,Slovenian PrvaLiga,1,True,0.8,
NK Osijek,2003-06-30,Zoran Vulić,Senior,Prva HNL,1,True,0.8,
DSV Leoben,2002-06-30,Herbert Fechner,Senior,Austrian Bundesliga,1,True,0.8,
NK Osijek,1999-06-30,Željko Kopunović,Senior,Prva HNL,1,False,0.0,
DSV Leoben,1996-12-31,Herbert Prohaska,Senior,Austrian Bundesliga,1,False,0.0,
Vorwärts Steyr,1995-09-17,Herbert Prohaska,Senior,Austrian Bundesliga,1,False,0.0,
Sturm Graz,1994-06-30,Herbert Prohaska,Senior,Austrian Bundesliga,1,False,,
DSV Alpine,1993-06-30,Klaus Augenthaler,Senior,2. Bundesliga,2,False,0.0,
LOSC Lille,1991-09-05,Jacky Bonnemains,Senior,Ligue 1,1,True,0.8,
NK Osijek,1985-06-30,Željko Pašić,Senior,Yugoslav First League,1,False,0.0,
NK Osijek,1977-06-30,Željko Pašić,Senior,Yugoslav First League,1,False,0.0,
Legia Warszawa,2010-05-31,Dušan Bajević,Senior,Ekstraklasa,1,True,0.8,
Jagiellonia,2008-06-15,Marek Bajor,Senior,Ekstraklasa,1,False,,
Cracovia,2006-10-02,Marian Suryn,Senior,Ekstraklasa,1,True,0.8,
Legia Warszawa,1999-06-30,Dušan Bajević,Senior,Ekstraklasa,1,True,0.8,
Legia Warszawa,1998-06-30,Dušan Bajević,Senior,Ekstraklasa,1,True,0.8,
CO Transports,1998-12-10,Jean-Luc Fournier,Senior,French Fourth Division,4,True,0.8,
Stade Tunisien,1997-06-30,Mondher Kebaier,Senior,Tunisian Ligue 1,1,True,0.8,
CO Transports,1996-06-30,Jean-Luc Fournier,Senior,French Fourth Division,4,False,0.0,
AS Beauvais,1987-09-01,Jean-Michel Léonard,Senior,French Division 2,2,True,0.8,
AFC Creil,1985-06-30,Jean-Luc Girard,Senior,French National,4,True,0.8,
AFC Compiègne,1983-06-30,Jean-Michel Léonard,Senior,French Division 3,Third Tier,True,0.8,
Beauvais,1981-06-30,Jean-Michel Léon,Senior,French Division 2,2,True,0.8,
Stade Poitevin ,1980-06-30,Jean-Michel Aubry,Senior,French Division 3,Third Tier,True,0.8,
Beauvais,1979-06-30,Jean-Michel Léonard,Senior,French Division 2,2,False,0.0,
FC Martigues,2016-06-16,Patrick Estienne,Senior,French Ligue 2,2,True,0.8,
CD Tiancheng,2014-06-30,Wang Wei,Senior,Chinese Football Association Jia League,Second Tier,True,0.8,
Gap,2012-06-30,Didier Tholot,Senior,Ligue 2,Second Tier,True,0.8,
Nîmes B,2011-06-08,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Perpignan Canet,2008-06-30,Jean-Luc Assensi,Senior,French Fourth Division,4,False,0.0,
FC Martigues,2004-02-01,Jean-Luc Atchoua,Senior,French Ligue 2,Second Tier,True,0.8,
AF Lozère,2002-06-30,Jean-Luc Fournier,Reserve,French Football Federation,5th Tier,False,0.0,
Grande-Synthe,2014-06-01,Jean-Luc Fournier,Senior,French National,4,True,0.8,
FC Martigues,2012-02-13,Jean-Luc Atchoua,Senior,French Ligue 2,Second Tier,True,0.8,
Marignane G. FC,2021-06-30,Jean-Luc Fournier,Senior,French National 2,4,True,0.8,
US Marignane,2016-06-30,Jean-Luc Vasseur,Senior,French National,4,True,0.8,
FC Martigues,2010-06-30,Jean-Luc Atchoua,Senior,French Ligue 2,2,False,0.0,
FC Martigues,2008-04-09,Jean-Luc Atchoua,Senior,French Ligue 2,2,True,0.8,
FC Martigues,2004-11-05,Jean-Luc Atchoua,Senior,French Ligue 2,Second Tier,True,0.8,
FC Martigues,2009-06-30,Jean-Luc Atchoua,Senior,French Ligue 2,Second Tier,True,0.8,
FC Sète 34,2005-12-21,Jean-Luc Ruty,Senior,Ligue 2,Second Tier,False,,
Red Star FC,2019-06-11,Vuk Rađenović,Senior,Serbian SuperLiga,1,True,0.8,
Troyes,2006-06-30,Alain Perrin,Senior,Ligue 2,2,False,0.0,
FC Martigues,2004-09-30,Jean-Luc Atchoua,Senior,French Ligue 2,Second Tier,False,0.0,
FC Martigues,2001-09-30,Jean-Luc Atchoua,Senior,French Division 2,Second Tier,True,0.8,
UGA Ardziv,1999-06-30,Guram Abashidze,Senior,Umaghlesi Liga,1,True,0.8,
NA Hussein Dey,2013-06-30,Nabil Neghiz,Senior,Algerian Ligue 1,1,True,0.8,
Nejmeh SC,2011-06-30,Fouad Bou-Rabee,Senior,Lebanese Premier League,1,False,0.0,
Nejmeh SC,2007-04-01,Fouad Bou-Rabee,Senior,Lebanese Premier League,1,True,0.8,
NA Hussein Dey,2006-08-25,Mohamed Hamdani,Senior,Algerian Ligue 1,1,True,0.8,
US Biskra,2005-12-21,Mohamed Hamdoud,Senior,Algerian Ligue 1,1,False,0.0,
WA Tlemcen,2004-10-15,Mohamed Hamdoud,Senior,Ligue 1,1,True,0.8,
FC Martigues,2000-11-30,Jean-Luc Atchoua,Senior,French Division 2,Second Tier,True,0.8,
AS Saint-Cyr,1997-06-30,Jean-Luc,Youth,French Youth League,Youth,False,0.5,
La Ciotat,1996-06-30,Jean-Luc Fournier,Senior,French National,Fourth Tier,True,0.8,
FC Martigues,1985-06-30,Jean-Michel Cavalli,Senior,French Division 2,Second Tier,False,0.0,
FC Rouen 1899,2024-06-30,Pascal Dupraz,Senior,Ligue 2,Second Tier,True,0.8,
Stade Briochin,2021-04-10,Fabien Azière,Senior,National,4,True,0.8,
Stade Briochin,2018-05-31,Jean-Luc Fournier,Senior,French Ligue 3,Third Tier,True,0.8,
FC Lannion,2017-05-31,Jean-Luc Fournier,Senior,French National 3,5,True,0.8,
FC Rouen 1899,2021-05-28,Pierre-Alain Frau,Senior,Ligue 2,Second Tier,False,0.0,
FC Dieppe,2017-03-14,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Eu FC,2007-06-30,John Smith,Senior,English Premier League,1,True,0.8,
FC Marmande 47,2004-06-30,Jean-Michel Lacombe,Senior,French National Championship,3,True,0.8,
Grand-Quevilly,2023-01-19,Jean-Marc Furlan,Senior,French National 2,4,True,0.8,
Bois-Guillaume,2020-06-30,Jean-Luc Fournier,Senior,French National 3,5,False,0.0,
FC Rouen 1899,2018-05-25,Pierre Dréossi,Senior,French Ligue 2,Second Tier,True,0.8,
FC Rouen 1899,2018-06-30,Pierre Dréossi,Senior,French Ligue 2,Second Tier,True,0.8,
Sotteville,2014-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
CMS Oissel,2011-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
CMS Oissel,2023-06-30,Jean-Luc Fournier,Senior,French National 2,4,False,0.0,
FC Rouen 1899,2017-06-30,Pierre Dréossi,Senior,French Ligue 3,4,True,0.8,
Rouen,2014-06-30,Olivier Echouafni,Senior,Ligue 2,2,True,0.8,
FC Rouen 1899,2014-06-30,Pierre Dréossi,Senior,French Ligue 2,Second Tier,True,0.8,
FC Rouen 1899,2005-04-22,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
FC Rouen B,2004-10-31,Jean-Luc Fournier,Reserve,CFA,5,False,0.0,
FC Rouen 1899,2004-06-30,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,False,0.0,
AS Poissy,2002-04-30,Jean-Luc Girard,Senior,French National,4,False,,
RC Paris,1999-06-30,Jean-Luc Antunes,Senior,French Ligue 2,Second Tier,True,0.8,
Pacy Ménilles,2007-06-30,Jean-Luc Fournier,Senior,French National,5,False,0.0,
FC Rouen 1899,2004-01-22,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
Saint-Étienne,2000-06-30,Jacky Bonnevay,Senior,Ligue 1,1,True,0.8,
Olympique Alès,1998-01-17,Jean-Michel Cavalli,Senior,French Division 2,2,True,0.8,
FC Vannes,1997-06-30,Jean-Louis Garcia,Senior,French National,4,True,0.8,
RC Agde,1996-06-30,Jean-Luc Gascard,Senior,French National,4,True,0.8,
Bourges,1992-06-30,Jean-Luc Kot,Senior,Ligue 2,Second Tier,False,0.0,
UCK Vannes,1989-06-30,Jean-Louis Garcia,Senior,French Division 2,Second Tier,False,0.0,
Plouhinec,1987-06-30,Jean-Luc Fournier,Senior,French Fourth Division,4,True,0.8,
CMS Oissel,2007-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
FC Rouen 1899,2000-09-01,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
FC Rouen B,2000-06-30,Jean-Luc Fournier,Reserve,CFA,5,True,0.8,
Villemomble,1995-06-30,Jean-Luc Girard,Senior,French National,4,True,0.8,
ASA Issy,2011-06-30,Jean-Luc Fournier,Senior,French National 2,4,True,0.8,
AS Choisy-le-Roi,2009-06-30,Jean-Luc Girard,Senior,French National 3,5,True,0.8,
Viry-Châtillon,2005-06-30,Jean-Luc Girard,Senior,French National,4,False,0.0,
AS Choisy-le-Roi,2003-10-01,Jean-Luc Girard,Senior,French National,5,True,0.8,
Rouen,1994-03-01,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
Monaco B,1993-06-30,Jean-Luc Ettori,Senior,Ligue 1,1,False,0.0,
FC Sochaux B,1982-06-30,Jean-Michel Attevêta,Reserve,French Fourth Division,4,False,0.0,
Rouen,1971-11-01,Jean-Michel Aubert,Senior,French Division 2,2,True,0.8,
US Saint-Malo,1969-06-30,Jean-Louis Gombeau,Senior,French Division 3,Third Tier,True,0.8,
AS Angoulême,1983-06-30,Jean-Michel Larqué,Senior,French Division 2,Second Tier,False,0.0,
AS Aix,1973-06-30,Jean-Michel Aubert,Senior,French Division 2,2,False,0.0,
RC Franc-Comtois,1972-06-30,Jean-Michel Masson,Senior,French Division 3,Third Tier,False,0.0,
USL Dunkerque,1971-06-30,Jean-Bernard Triquenot,Senior,French Division 2,2,True,0.8,
Entente Chaumont,1969-06-30,Jean-Michel Bertrand,Senior,French Division 2,2,False,0.0,
FC Dieppe,1968-06-30,Jean-Louis Schutz,Senior,French Division 3,Third Tier,True,0.8,
Rouen,1965-06-30,Jean Prouff,Senior,French Division 1,1,True,0.8,
Rouen,1952-06-30,Jean Baratte,Senior,French Division 1,1,False,0.5,
Racing Besançon,2022-06-30,Jean-Luc Fournier,Senior,French National 2,4,False,0.0,
Besançon Foot,2014-06-30,Alain Muller,Senior,Ligue 2,2,False,0.0,
Clem. Besançon,2011-06-30,Alain Muller,Senior,Ligue 2,Second Tier,True,0.8,
Schiltigheim,2022-03-22,Jean-Luc Firtha,Senior,French National 2,4,True,0.8,
Chaux-de-Fonds,2021-05-28,Christian Zampieri,Senior,Swiss Challenge League,2,True,0.8,
Racing Besançon,2019-02-16,Jean-Luc Fournier,Senior,French National Championship,4,True,0.8,
Roche/Novillars,2013-06-30,Jean-Luc Fournier,Senior,French National 3,5,False,0.0,
Dijon U19,2022-06-30,Olivier Tomelin,Youth,France - U19,Youth,False,0.0,
Racing Besançon,2017-03-02,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Besançon Foot,2021-06-30,Jean-Luc Fournier,Senior,Ligue 2,2,True,0.8,
Besançon RC,2014-06-30,Jean-Luc Fournier,Senior,Ligue 2,Second Tier,True,0.8,
Besançon RC,2004-12-02,Jean-Luc Fournier,Senior,French National,4,False,0.0,
RC Franc-Comtois,1952-06-30,Jean Proux,Senior,French Division 2,2,False,0.0,
FC Sète 34,2021-08-01,Thierry Laurey,Senior,Ligue 2,2,False,0.0,
FC Sète 34,2016-09-15,Jean-Luc Fournier,Senior,French National,4,True,0.8,
FC Sète 34,2011-06-30,Jean-Luc Fournier,Senior,Ligue 2,2,True,0.8,
FC Sète 34,2023-06-30,Thierry Laurey,Senior,Ligue 2,2,False,0.0,
SC Lyon,2021-12-23,Rudi Garcia,Senior,Ligue 1,1,True,0.8,
Bergerac,2019-06-06,Jean-Luc,Senior,French National 3,5,True,0.8,
SO Cholet,2018-01-18,Jean-Luc Vasseur,Senior,French National,4,True,0.8,
Limoges FC,2016-01-03,Bernard Casoni,Senior,Ligue 2,Second Tier,True,0.8,
Aurillac FC Auv.,2014-06-18,Jean-Luc Fournier,Senior,French National 2,4,False,0.0,
EDS Montluçon,2010-06-30,Jean-Luc Vasseur,Reserve,French Fourth Division,4,True,0.8,
FC Sète 34,2022-06-02,Thierry Laurey,Senior,Ligue 2,2,True,0.8,
AS Fabrègues,2018-06-30,Jean-Luc Fournier,Senior,French National 3,5,False,0.0,
FC Sète 34,2018-06-30,Patrick Valéra,Senior,French National,4,False,0.0,
La Clermontaise,2012-05-31,Alain Perrin,Senior,Ligue 2,2,True,0.8,
AS Fabrègues,2008-06-30,Jean-Luc Fournier,Senior,French National 3,4,False,0.0,
Frontignan,2005-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
FC Sète 34,2002-06-30,Jean-Luc Dogon,Senior,Ligue 2,Second Tier,False,0.0,
FC Sète 34,2001-06-30,Jean-Luc Dogon,Senior,Ligue 2,Second Tier,True,0.8,
Perpignan Canet,2014-03-05,Jean-Luc Assensi,Reserve,French Football Federation,5th Tier,True,0.8,
AS Béziers,2010-09-01,Jean-Luc Fournier,Senior,Ligue 2,2,True,0.8,
FC Sète 34,2009-06-30,Jean-Luc Fournier,Senior,Ligue 2,Second Tier,False,0.0,
PCAC Sète,2008-06-18,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
PCAC Sète,2006-07-01,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,False,0.0,
FC Sète 34,1989-06-30,Jean-Louis Cazal,Senior,French Division 2,Second Tier,False,0.0,
RC Agde,1988-06-30,Jean-Michel Larqué,Senior,French Division 2,2,False,0.0,
FC Sète 34,1986-12-31,Jean-Louis Cazal,Senior,French Division 2,2,False,0.0,
Aurillac FC,1985-06-30,Jean-Luc Fournier,Senior,French Division 3,Third Tier,False,0.0,
FC Sète 34,1976-09-01,Jean-Louis Schuth,Senior,French Division 2,2,False,0.0,
AC Cambrai,1974-06-30,Jean-Baptiste Dupont,Senior,French Division 3,3,False,0.0,
Tours B,2019-06-30,Olivier Echouafni,Senior,Ligue 2,2,True,0.8,
Tours FC U19,2019-02-28,Jean-Luc Vasseur,Youth,French Youth League,Youth,False,0.0,
Tours FC,2017-10-15,Denis Zanko,Senior,Ligue 2,2,True,0.8,
Tours FC,2017-03-28,Denis Zanko,Senior,Ligue 2,2,True,0.8,
Squadra Valincu,2013-06-30,Giovanni Simeone,Senior,Serie C2,4,True,0.8,
Tours FC,2019-01-14,Fabrice Lemoine,Senior,Ligue 2,2,True,0.8,
Tours FC,2017-11-22,Denis Zanko,Senior,Ligue 2,2,True,0.8,
US Créteil B,2015-04-01,Jean-Luc Fournier,Reserve,CFA 2,5,True,0.8,
AS Porto Vecchio,2022-01-28,Jean-Luc Fournier,Senior,French National 3,5,True,0.8,
Tours FC,2018-12-23,Denis Mahé,Senior,Ligue 2,2,True,0.8,
Liaoning FC,2017-09-29,Wu Jingui,Senior,Chinese Super League,1,True,0.8,
G. Bordeaux,2014-06-30,Francis Gillot,Senior,Ligue 1,1,True,0.8,
USM Alger,2007-03-23,Mohamed Belmaaziz,Senior,Ligue 1,1,True,0.8,
BSC Young Boys,2006-08-02,Uli Stielike,Senior,Swiss Super League,1,True,0.8,
Xamax,2005-04-18,Erik Stöger,Senior,Swiss Super League,1,True,0.8,
Xamax,2004-03-09,Erik Schupp,Senior,Swiss Super League,1,True,0.8,
Xamax,2005-04-01,Erik Schupp,Senior,Swiss Super League,1,True,0.8,
ES Sahel,2003-12-28,Ghazi Ghrairi,Senior,Ligue 1,1,False,,
FC Metz,2003-06-30,Jean-Luc Sadourny,Senior,Ligue 1,1,True,0.8,
Al-Nassr,1999-06-30,Hugo Corroto,Senior,Saudi Pro League,1,False,0.0,
Al-Shabab,1997-06-30,Ahmed Fawzi,Senior,Saudi Pro League,1,False,0.0,
Avs FS,2024-06-30,John Smith,Senior,English Premier League,1,True,0.8,
Académico Viseu,2023-04-20,Rui Pedro Silva,Senior,Liga Portugal 2,2,True,0.8,
CS Sfaxien,2022-04-07,Fouad Hnassi,Senior,Tunisian Ligue 1,1,True,0.8,
Farense,2021-08-30,Ricardo Soares,Senior,Primeira Liga,1,True,0.8,
Gaz Metan,2021-02-02,Mihai Stoica,Senior,Liga I,1,True,0.8,
Mumbai City,2020-03-05,Stuart Baxter,Senior,Indian Super League,1,True,0.8,
Tours FC,2018-05-25,Denis Zanko,Senior,Ligue 2,Second Tier,True,0.8,
Arouca,2017-09-14,Mário Silva,Senior,Primeira Liga,1,True,0.8,
CS Sfaxien,2017-06-14,Mourad Okbi,Senior,Tunisian Ligue 1,1,True,0.8,
Paços Ferreira,2014-06-30,Mário Sérgio,Senior,Primeira Liga,1,False,0.0,
Anorthosis,2014-02-05,Dušan Bajević,Senior,Cypriot First Division,1,True,0.8,
AEL Limassol,2013-06-30,Dušan Bajević,Senior,Cypriot First Division,1,True,0.8,
CFR Cluj,2012-04-09,Mihai Stoichiță,Senior,Liga I,1,True,0.8,
Coimbra,2010-12-25,António Sousa,Senior,Primeira Liga,1,True,0.8,
Olhanense,2010-05-09,António Sousa,Senior,Primeira Liga,1,True,0.8,
SC Braga,2007-10-30,Mário Moutinho,Senior,Primeira Liga,1,True,0.8,
SC Braga,2007-02-18,Mário Wilson,Senior,Primeira Liga,1,True,0.8,
US Orléans,2020-05-27,Pierre Fernandes,Senior,Ligue 2,Second Tier,True,0.8,
Trélissac FC,2020-03-02,Jean-Luc Fournier,Senior,French National 2,4,False,0.0,
Tours FC,2018-06-30,Fabrice Lemoine,Senior,Ligue 2,2,False,0.0,
Tours FC,2017-03-27,Denis Zanko,Senior,Ligue 2,2,True,0.8,
Tours FC U19,2015-11-10,Jean-Luc Vasseur,Youth,French Youth League,Tier 5,True,0.8,
Tours FC,2014-11-25,Denis Zanko,Senior,Ligue 2,2,True,0.8,
US Boulogne,2012-06-06,Olivier Frapolli,Senior,Ligue 2,2,True,0.8,
Club Africain,2002-06-30,Mourad Haddad,Senior,Tunisian Ligue 1,1,False,0.0,
SAS Epinal,1997-06-30,Jean-Luc Girard,Senior,French National,3,True,0.8,
SAS Epinal,1996-06-30,Jean-Luc Girard,Senior,French National,3,False,0.0,
Bourges,1995-06-30,Jean-Luc Kotanyi,Senior,Ligue 2,2,False,0.0,
Squadra Valincu,1993-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
FC Flers,1992-06-30,Jean-Luc Fournier,Senior,French Ligue 2,Second Tier,True,0.8,
FC Tours,1989-03-01,Jean-Michel Larqué,Senior,French Division 2,2,True,0.8,
FC Tours,1984-06-30,Jean-Michel de Vienne,Senior,French Division 2,Second Tier,False,0.0,
FC Tours,1976-06-30,Jean-Michel Aubert,Senior,French Division 2,2,False,0.0,
Stade Raphaëlois,1991-06-30,Jean-Luc Girard,Senior,French Division 3,Third Tier,True,0.8,
FC Tours,1985-12-01,Jean-Michel de Vienne,Senior,French Division 2,2,True,0.8,
Tours B,1985-06-30,Jean-Luc Kotanyi,Reserve,French Fourth Division,4,False,0.0,
LB Châteauroux,2013-06-30,Régis Brouwers,Senior,Ligue 2,Second Tier,True,0.8,
FC Sion,2010-06-30,Christian Constantin,Senior,Swiss Super League,1,True,0.8,
Stade Reims,2009-06-30,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
Bayonne,2022-06-30,Serge Romanowski,Senior,Ligue 2,2,True,0.8,
FC Libourne,2020-06-30,Jean-Marc Fuchs,Senior,French National,4,False,0.0,
FC Marmande 47,2016-06-30,Jean-Luc Vasseur,Senior,French National 3,4,True,0.8,
Stade Bordelais,2013-06-30,Jean-Michel Cavalli,Senior,Ligue 2,Second Tier,True,0.8,
Saint-Étienne,2017-07-31,Christophe Galtier,Senior,Ligue 1,1,True,0.8,
Lib.-St.-Seurin,2011-06-30,Jean-Luc Fournier,Senior,French Fourth Division,4,True,0.8,
Lib.-St.-Seurin,2008-12-11,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Aurillac FC Auv.,2008-05-26,Jean-Luc Fournier,Senior,French National,4,True,0.8,
AFC Aurillac,1998-06-30,Jean-Luc Fournier,Senior,French National Championship,4,False,0.5,
FC Nantes U19,2021-06-30,Mikael Parmentier,Youth,France - U19,Youth,False,0.0,
Fujairah SC,2016-03-14,Hamad Al-Hosani,Senior,UAE Pro League,1,True,0.8,
FC Nantes,2011-06-14,Mickaël Der Zakarian,Senior,Ligue 1,1,True,0.8,
FC Nantes U19,2011-03-06,Pierre Moudiki,Youth,France - Coupe Gambardella,Youth,False,0.0,
FC Sochaux B,2008-06-30,Laurent Roussey,Reserve,CFA,4,False,,
FC Sochaux,2006-06-30,Laurent Roussey,Senior,Ligue 1,1,False,0.0,
Mulhouse S-A,1995-06-30,Jean-Luc Girard,Senior,French Division 2,2,False,0.0,
AS Libourne,1992-06-30,Jean-Louis Garcia,Senior,French Division 3,3,False,0.0,
Vannes,2023-01-23,Pierre Moulins,Senior,Ligue 2,2,True,0.8,
St. Co Locminé,2021-03-31,Jean-Pierre Bocquet,Senior,French National 3,5,True,0.8,
Vannes,2021-11-08,Fabrice Lemoine,Senior,Ligue 2,2,True,0.8,
Vannes,2021-03-31,Fabrice Lemoine,Senior,Ligue 2,2,True,0.8,
Vannes B,2020-02-06,Jean-Luc Fournier,Reserve,French National 3,5,True,0.8,
AS Vitré,2025-06-30,Jean-Luc Vasseur,Senior,French National 2,5,False,0.0,
Vannes,2020-02-01,Fabrice Lemoine,Senior,Ligue 2,2,True,0.8,
OC Vannes U19,2014-06-01,Jean-Luc Vasseur,Youth,French Youth League,Tier 5,False,0.0,
Pont-l'Abbé,2013-06-30,Jean-Luc Rivière,Senior,French National,4,True,0.8,
SC Bastia,2017-09-29,Gaston Brêne,Senior,Ligue 2,2,True,0.8,
CA Bastia,2017-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""CA Bastia"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Zlatko Kranjčar"",\n    ""end_of_spell"": ""2016-06-30"",\n    ""start_of_spell"": ""2014-06-01"",\n    ""league"": ""Ligue 2"",\n    ""tier"": ""2"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""CA Bastia"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gonzalo Rodríguez"",\n    ""end_of_spell"": ""2016-06-30"",\n    ""start_of_spell"": ""2016-06-01"",\n    ""league"": ""Ligue 2"",\n    ""tier"": ""2"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
CA Bastia,2016-06-30,Zico,Senior,Ligue 1,1,True,0.8,
Île-Rousse,2014-06-30,Jean-Luc Fournier,Senior,French National 3,5,True,0.8,
AS Porto Vecchio,2013-06-30,Jean-Michel Cavalli,Senior,French National 3,5,True,0.8,
Neuchâtel Xamax,2011-07-25,Erich Maasch,Senior,Swiss Super League,1,True,0.8,
Legnano,2008-06-30,Giancarlo Favarin,Senior,Serie C2,4,True,0.8,
US Orléans,2022-12-20,Fabrice Jau,Senior,Ligue 2,Second Tier,True,0.8,
SAS Epinal,2021-05-30,Laurent Roussey,Senior,Ligue 2,2,True,0.8,
US Orléans,2020-03-02,Pierre Fernandes,Senior,Ligue 2,Second Tier,True,0.8,
US Orléans B,2020-02-15,Fabrice Jaurégui,Reserve,CFA 2,5,False,0.0,
Tours B,2018-06-30,Jean-Marc Eymier,Reserve,CFA 2,5,False,0.0,
